m/z,Formula,ID,IsotopeLabel,Ion form,Compound
394.2623192,C20H36O7,95,C13-label-7,[M-H]-,Dihydroxyprostaglandin F1a
395.2656741,C20H36O7,95,C13-label-8,[M-H]-,Dihydroxyprostaglandin F1a
396.2690241,C20H36O7,95,C13-label-9,[M-H]-,Dihydroxyprostaglandin F1a
397.2723741,C20H36O7,95,C13-label-10,[M-H]-,Dihydroxyprostaglandin F1a
398.2757241,C20H36O7,95,C13-label-11,[M-H]-,Dihydroxyprostaglandin F1a
399.2790741,C20H36O7,95,C13-label-12,[M-H]-,Dihydroxyprostaglandin F1a
400.2824241,C20H36O7,95,C13-label-13,[M-H]-,Dihydroxyprostaglandin F1a
401.2857741,C20H36O7,95,C13-label-14,[M-H]-,Dihydroxyprostaglandin F1a
402.2891241,C20H36O7,95,C13-label-15,[M-H]-,Dihydroxyprostaglandin F1a
403.2924741,C20H36O7,95,C13-label-16,[M-H]-,Dihydroxyprostaglandin F1a
404.2958241,C20H36O7,95,C13-label-17,[M-H]-,Dihydroxyprostaglandin F1a
405.2991741,C20H36O7,95,C13-label-18,[M-H]-,Dihydroxyprostaglandin F1a
406.3025241,C20H36O7,95,C13-label-19,[M-H]-,Dihydroxyprostaglandin F1a
407.3058741,C20H36O7,95,C13-label-20,[M-H]-,Dihydroxyprostaglandin F1a
426.1419144,C20H21N5O6,96,C12 PARENT,[M-H]-,Pemetrexed
427.1452692,C20H21N5O6,96,C13-label-1,[M-H]-,Pemetrexed
428.1486241,C20H21N5O6,96,C13-label-2,[M-H]-,Pemetrexed
429.1519789,C20H21N5O6,96,C13-label-3,[M-H]-,Pemetrexed
430.1553337,C20H21N5O6,96,C13-label-4,[M-H]-,Pemetrexed
431.1586886,C20H21N5O6,96,C13-label-5,[M-H]-,Pemetrexed
432.1620434,C20H21N5O6,96,C13-label-6,[M-H]-,Pemetrexed
433.1653982,C20H21N5O6,96,C13-label-7,[M-H]-,Pemetrexed
434.1687531,C20H21N5O6,96,C13-label-8,[M-H]-,Pemetrexed
435.1721031,C20H21N5O6,96,C13-label-9,[M-H]-,Pemetrexed
436.1754531,C20H21N5O6,96,C13-label-10,[M-H]-,Pemetrexed
437.1788031,C20H21N5O6,96,C13-label-11,[M-H]-,Pemetrexed
438.1821531,C20H21N5O6,96,C13-label-12,[M-H]-,Pemetrexed
439.1855031,C20H21N5O6,96,C13-label-13,[M-H]-,Pemetrexed
440.1888531,C20H21N5O6,96,C13-label-14,[M-H]-,Pemetrexed
441.1922031,C20H21N5O6,96,C13-label-15,[M-H]-,Pemetrexed
442.1955531,C20H21N5O6,96,C13-label-16,[M-H]-,Pemetrexed
443.1989031,C20H21N5O6,96,C13-label-17,[M-H]-,Pemetrexed
444.2022531,C20H21N5O6,96,C13-label-18,[M-H]-,Pemetrexed
445.2056031,C20H21N5O6,96,C13-label-19,[M-H]-,Pemetrexed
446.2089531,C20H21N5O6,96,C13-label-20,[M-H]-,Pemetrexed
452.2782709,C21H44NO7P,97,C12 PARENT,[M-H]-,LysoPE(16:0)
453.2816257,C21H44NO7P,97,C13-label-1,[M-H]-,LysoPE(16:0)
454.2849806,C21H44NO7P,97,C13-label-2,[M-H]-,LysoPE(16:0)
455.2883354,C21H44NO7P,97,C13-label-3,[M-H]-,LysoPE(16:0)
456.2916902,C21H44NO7P,97,C13-label-4,[M-H]-,LysoPE(16:0)
457.2950451,C21H44NO7P,97,C13-label-5,[M-H]-,LysoPE(16:0)
458.2983999,C21H44NO7P,97,C13-label-6,[M-H]-,LysoPE(16:0)
459.3017547,C21H44NO7P,97,C13-label-7,[M-H]-,LysoPE(16:0)
460.3051096,C21H44NO7P,97,C13-label-8,[M-H]-,LysoPE(16:0)
461.3084596,C21H44NO7P,97,C13-label-9,[M-H]-,LysoPE(16:0)
462.3118096,C21H44NO7P,97,C13-label-10,[M-H]-,LysoPE(16:0)
463.3151596,C21H44NO7P,97,C13-label-11,[M-H]-,LysoPE(16:0)
464.3185096,C21H44NO7P,97,C13-label-12,[M-H]-,LysoPE(16:0)
465.3218596,C21H44NO7P,97,C13-label-13,[M-H]-,LysoPE(16:0)
466.3252096,C21H44NO7P,97,C13-label-14,[M-H]-,LysoPE(16:0)
467.3285596,C21H44NO7P,97,C13-label-15,[M-H]-,LysoPE(16:0)
468.3319096,C21H44NO7P,97,C13-label-16,[M-H]-,LysoPE(16:0)
469.3352596,C21H44NO7P,97,C13-label-17,[M-H]-,LysoPE(16:0)
470.3386096,C21H44NO7P,97,C13-label-18,[M-H]-,LysoPE(16:0)
471.3419596,C21H44NO7P,97,C13-label-19,[M-H]-,LysoPE(16:0)
472.3453096,C21H44NO7P,97,C13-label-20,[M-H]-,LysoPE(16:0)
473.3486596,C21H44NO7P,97,C13-label-21,[M-H]-,LysoPE(16:0)
480.3095709,C23H48NO7P,98,C12 PARENT,[M-H]-,LysoPC(15:0)
481.3129257,C23H48NO7P,98,C13-label-1,[M-H]-,LysoPC(15:0)
482.3162806,C23H48NO7P,98,C13-label-2,[M-H]-,LysoPC(15:0)
483.3196354,C23H48NO7P,98,C13-label-3,[M-H]-,LysoPC(15:0)
484.3229902,C23H48NO7P,98,C13-label-4,[M-H]-,LysoPC(15:0)
485.3263451,C23H48NO7P,98,C13-label-5,[M-H]-,LysoPC(15:0)
486.3296999,C23H48NO7P,98,C13-label-6,[M-H]-,LysoPC(15:0)
487.3330547,C23H48NO7P,98,C13-label-7,[M-H]-,LysoPC(15:0)
488.3364096,C23H48NO7P,98,C13-label-8,[M-H]-,LysoPC(15:0)
489.3397596,C23H48NO7P,98,C13-label-9,[M-H]-,LysoPC(15:0)
490.3431096,C23H48NO7P,98,C13-label-10,[M-H]-,LysoPC(15:0)
491.3464596,C23H48NO7P,98,C13-label-11,[M-H]-,LysoPC(15:0)
492.3498096,C23H48NO7P,98,C13-label-12,[M-H]-,LysoPC(15:0)
493.3531596,C23H48NO7P,98,C13-label-13,[M-H]-,LysoPC(15:0)
494.3565096,C23H48NO7P,98,C13-label-14,[M-H]-,LysoPC(15:0)
495.3598596,C23H48NO7P,98,C13-label-15,[M-H]-,LysoPC(15:0)
496.3632096,C23H48NO7P,98,C13-label-16,[M-H]-,LysoPC(15:0)
497.3665596,C23H48NO7P,98,C13-label-17,[M-H]-,LysoPC(15:0)
498.3699096,C23H48NO7P,98,C13-label-18,[M-H]-,LysoPC(15:0)
499.3732596,C23H48NO7P,98,C13-label-19,[M-H]-,LysoPC(15:0)
500.3766096,C23H48NO7P,98,C13-label-20,[M-H]-,LysoPC(15:0)
501.3799596,C23H48NO7P,98,C13-label-21,[M-H]-,LysoPC(15:0)
502.3833096,C23H48NO7P,98,C13-label-22,[M-H]-,LysoPC(15:0)
503.3866596,C23H48NO7P,98,C13-label-23,[M-H]-,LysoPC(15:0)
437.2673719,C21H43O7P,99,C12 PARENT,[M-H]-,LysoPA(18:0)
438.2707267,C21H43O7P,99,C13-label-1,[M-H]-,LysoPA(18:0)
439.2740816,C21H43O7P,99,C13-label-2,[M-H]-,LysoPA(18:0)
440.2774364,C21H43O7P,99,C13-label-3,[M-H]-,LysoPA(18:0)
441.2807912,C21H43O7P,99,C13-label-4,[M-H]-,LysoPA(18:0)
442.2841461,C21H43O7P,99,C13-label-5,[M-H]-,LysoPA(18:0)
443.2875009,C21H43O7P,99,C13-label-6,[M-H]-,LysoPA(18:0)
444.2908557,C21H43O7P,99,C13-label-7,[M-H]-,LysoPA(18:0)
445.2942106,C21H43O7P,99,C13-label-8,[M-H]-,LysoPA(18:0)
446.2975606,C21H43O7P,99,C13-label-9,[M-H]-,LysoPA(18:0)
447.3009106,C21H43O7P,99,C13-label-10,[M-H]-,LysoPA(18:0)
448.3042606,C21H43O7P,99,C13-label-11,[M-H]-,LysoPA(18:0)
449.3076106,C21H43O7P,99,C13-label-12,[M-H]-,LysoPA(18:0)
450.3109606,C21H43O7P,99,C13-label-13,[M-H]-,LysoPA(18:0)
451.3143106,C21H43O7P,99,C13-label-14,[M-H]-,LysoPA(18:0)
452.3176606,C21H43O7P,99,C13-label-15,[M-H]-,LysoPA(18:0)
453.3210106,C21H43O7P,99,C13-label-16,[M-H]-,LysoPA(18:0)
454.3243606,C21H43O7P,99,C13-label-17,[M-H]-,LysoPA(18:0)
455.3277106,C21H43O7P,99,C13-label-18,[M-H]-,LysoPA(18:0)
456.3310606,C21H43O7P,99,C13-label-19,[M-H]-,LysoPA(18:0)
457.3344106,C21H43O7P,99,C13-label-20,[M-H]-,LysoPA(18:0)
458.3377606,C21H43O7P,99,C13-label-21,[M-H]-,LysoPA(18:0)
524.2782709,C27H44NO7P,100,C12 PARENT,[M-H]-,LysoPE(22:6)
525.2816257,C27H44NO7P,100,C13-label-1,[M-H]-,LysoPE(22:6)
526.2849806,C27H44NO7P,100,C13-label-2,[M-H]-,LysoPE(22:6)
527.2883354,C27H44NO7P,100,C13-label-3,[M-H]-,LysoPE(22:6)
528.2916902,C27H44NO7P,100,C13-label-4,[M-H]-,LysoPE(22:6)
529.2950451,C27H44NO7P,100,C13-label-5,[M-H]-,LysoPE(22:6)
530.2983999,C27H44NO7P,100,C13-label-6,[M-H]-,LysoPE(22:6)
531.3017547,C27H44NO7P,100,C13-label-7,[M-H]-,LysoPE(22:6)
532.3051096,C27H44NO7P,100,C13-label-8,[M-H]-,LysoPE(22:6)
533.3084596,C27H44NO7P,100,C13-label-9,[M-H]-,LysoPE(22:6)
534.3118096,C27H44NO7P,100,C13-label-10,[M-H]-,LysoPE(22:6)
535.3151596,C27H44NO7P,100,C13-label-11,[M-H]-,LysoPE(22:6)
536.3185096,C27H44NO7P,100,C13-label-12,[M-H]-,LysoPE(22:6)
537.3218596,C27H44NO7P,100,C13-label-13,[M-H]-,LysoPE(22:6)
538.3252096,C27H44NO7P,100,C13-label-14,[M-H]-,LysoPE(22:6)
539.3285596,C27H44NO7P,100,C13-label-15,[M-H]-,LysoPE(22:6)
540.3319096,C27H44NO7P,100,C13-label-16,[M-H]-,LysoPE(22:6)
541.3352596,C27H44NO7P,100,C13-label-17,[M-H]-,LysoPE(22:6)
542.3386096,C27H44NO7P,100,C13-label-18,[M-H]-,LysoPE(22:6)
543.3419596,C27H44NO7P,100,C13-label-19,[M-H]-,LysoPE(22:6)
544.3453096,C27H44NO7P,100,C13-label-20,[M-H]-,LysoPE(22:6)
545.3486596,C27H44NO7P,100,C13-label-21,[M-H]-,LysoPE(22:6)
546.3520096,C27H44NO7P,100,C13-label-22,[M-H]-,LysoPE(22:6)
547.3553596,C27H44NO7P,100,C13-label-23,[M-H]-,LysoPE(22:6)
548.3587096,C27H44NO7P,100,C13-label-24,[M-H]-,LysoPE(22:6)
549.3620596,C27H44NO7P,100,C13-label-25,[M-H]-,LysoPE(22:6)
550.3654096,C27H44NO7P,100,C13-label-26,[M-H]-,LysoPE(22:6)
551.3687596,C27H44NO7P,100,C13-label-27,[M-H]-,LysoPE(22:6)
551.4681034,C34H64O5,101,C12 PARENT,[M-H]-,DG(31:1)
552.4714582,C34H64O5,101,C13-label-1,[M-H]-,DG(31:1)
553.4748131,C34H64O5,101,C13-label-2,[M-H]-,DG(31:1)
554.4781679,C34H64O5,101,C13-label-3,[M-H]-,DG(31:1)
555.4815227,C34H64O5,101,C13-label-4,[M-H]-,DG(31:1)
556.4848776,C34H64O5,101,C13-label-5,[M-H]-,DG(31:1)
557.4882324,C34H64O5,101,C13-label-6,[M-H]-,DG(31:1)
558.4915872,C34H64O5,101,C13-label-7,[M-H]-,DG(31:1)
559.4949421,C34H64O5,101,C13-label-8,[M-H]-,DG(31:1)
560.4982921,C34H64O5,101,C13-label-9,[M-H]-,DG(31:1)
561.5016421,C34H64O5,101,C13-label-10,[M-H]-,DG(31:1)
562.5049921,C34H64O5,101,C13-label-11,[M-H]-,DG(31:1)
563.5083421,C34H64O5,101,C13-label-12,[M-H]-,DG(31:1)
564.5116921,C34H64O5,101,C13-label-13,[M-H]-,DG(31:1)
565.5150421,C34H64O5,101,C13-label-14,[M-H]-,DG(31:1)
566.5183921,C34H64O5,101,C13-label-15,[M-H]-,DG(31:1)
567.5217421,C34H64O5,101,C13-label-16,[M-H]-,DG(31:1)
568.5250921,C34H64O5,101,C13-label-17,[M-H]-,DG(31:1)
569.5284421,C34H64O5,101,C13-label-18,[M-H]-,DG(31:1)
570.5317921,C34H64O5,101,C13-label-19,[M-H]-,DG(31:1)
571.5351421,C34H64O5,101,C13-label-20,[M-H]-,DG(31:1)
572.5384921,C34H64O5,101,C13-label-21,[M-H]-,DG(31:1)
573.5418421,C34H64O5,101,C13-label-22,[M-H]-,DG(31:1)
574.5451921,C34H64O5,101,C13-label-23,[M-H]-,DG(31:1)
575.5485421,C34H64O5,101,C13-label-24,[M-H]-,DG(31:1)
576.5518921,C34H64O5,101,C13-label-25,[M-H]-,DG(31:1)
577.5552421,C34H64O5,101,C13-label-26,[M-H]-,DG(31:1)
578.5585921,C34H64O5,101,C13-label-27,[M-H]-,DG(31:1)
579.5619421,C34H64O5,101,C13-label-28,[M-H]-,DG(31:1)
580.5652921,C34H64O5,101,C13-label-29,[M-H]-,DG(31:1)
581.5686421,C34H64O5,101,C13-label-30,[M-H]-,DG(31:1)
582.5719921,C34H64O5,101,C13-label-31,[M-H]-,DG(31:1)
583.5753421,C34H64O5,101,C13-label-32,[M-H]-,DG(31:1)
584.5786921,C34H64O5,101,C13-label-33,[M-H]-,DG(31:1)
585.5820421,C34H64O5,101,C13-label-34,[M-H]-,DG(31:1)
606.0743154,C17H27N3O17P2,102,C12 PARENT,[M-H]-,UDP-N-acetyl-glucosamine
607.0776702,C17H27N3O17P2,102,C13-label-1,[M-H]-,UDP-N-acetyl-glucosamine
608.0810251,C17H27N3O17P2,102,C13-label-2,[M-H]-,UDP-N-acetyl-glucosamine
609.0843799,C17H27N3O17P2,102,C13-label-3,[M-H]-,UDP-N-acetyl-glucosamine
610.0877347,C17H27N3O17P2,102,C13-label-4,[M-H]-,UDP-N-acetyl-glucosamine
611.0910896,C17H27N3O17P2,102,C13-label-5,[M-H]-,UDP-N-acetyl-glucosamine
612.0944444,C17H27N3O17P2,102,C13-label-6,[M-H]-,UDP-N-acetyl-glucosamine
613.0977992,C17H27N3O17P2,102,C13-label-7,[M-H]-,UDP-N-acetyl-glucosamine
614.1011541,C17H27N3O17P2,102,C13-label-8,[M-H]-,UDP-N-acetyl-glucosamine
615.1045041,C17H27N3O17P2,102,C13-label-9,[M-H]-,UDP-N-acetyl-glucosamine
616.1078541,C17H27N3O17P2,102,C13-label-10,[M-H]-,UDP-N-acetyl-glucosamine
617.1112041,C17H27N3O17P2,102,C13-label-11,[M-H]-,UDP-N-acetyl-glucosamine
618.1145541,C17H27N3O17P2,102,C13-label-12,[M-H]-,UDP-N-acetyl-glucosamine
619.1179041,C17H27N3O17P2,102,C13-label-13,[M-H]-,UDP-N-acetyl-glucosamine
620.1212541,C17H27N3O17P2,102,C13-label-14,[M-H]-,UDP-N-acetyl-glucosamine
621.1246041,C17H27N3O17P2,102,C13-label-15,[M-H]-,UDP-N-acetyl-glucosamine
622.1279541,C17H27N3O17P2,102,C13-label-16,[M-H]-,UDP-N-acetyl-glucosamine
623.1313041,C17H27N3O17P2,102,C13-label-17,[M-H]-,UDP-N-acetyl-glucosamine
607.1821154,C32H32O12,103,C12 PARENT,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
608.1854702,C32H32O12,103,C13-label-1,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
609.1888251,C32H32O12,103,C13-label-2,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
610.1921799,C32H32O12,103,C13-label-3,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
611.1955347,C32H32O12,103,C13-label-4,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
612.1988896,C32H32O12,103,C13-label-5,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
613.2022444,C32H32O12,103,C13-label-6,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
614.2055992,C32H32O12,103,C13-label-7,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
615.2089541,C32H32O12,103,C13-label-8,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
616.2123041,C32H32O12,103,C13-label-9,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
617.2156541,C32H32O12,103,C13-label-10,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
618.2190041,C32H32O12,103,C13-label-11,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
619.2223541,C32H32O12,103,C13-label-12,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
620.2257041,C32H32O12,103,C13-label-13,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
621.2290541,C32H32O12,103,C13-label-14,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
622.2324041,C32H32O12,103,C13-label-15,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
623.2357541,C32H32O12,103,C13-label-16,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
624.2391041,C32H32O12,103,C13-label-17,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
625.2424541,C32H32O12,103,C13-label-18,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
626.2458041,C32H32O12,103,C13-label-19,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
627.2491541,C32H32O12,103,C13-label-20,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
628.2525041,C32H32O12,103,C13-label-21,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
629.2558541,C32H32O12,103,C13-label-22,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
630.2592041,C32H32O12,103,C13-label-23,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
631.2625541,C32H32O12,103,C13-label-24,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
632.2659041,C32H32O12,103,C13-label-25,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
633.2692541,C32H32O12,103,C13-label-26,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
634.2726041,C32H32O12,103,C13-label-27,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
635.2759541,C32H32O12,103,C13-label-28,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
636.2793041,C32H32O12,103,C13-label-29,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
637.2826541,C32H32O12,103,C13-label-30,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
638.2860041,C32H32O12,103,C13-label-31,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
639.2893541,C32H32O12,103,C13-label-32,[M-H]-,(Hydroxyphenyl)butanon-[galloyl-cinnamoylglucoside]
609.5099694,C37H70O6,104,C12 PARENT,[M-H]-,TG(34:0)
610.5133242,C37H70O6,104,C13-label-1,[M-H]-,TG(34:0)
611.5166791,C37H70O6,104,C13-label-2,[M-H]-,TG(34:0)
612.5200339,C37H70O6,104,C13-label-3,[M-H]-,TG(34:0)
613.5233887,C37H70O6,104,C13-label-4,[M-H]-,TG(34:0)
614.5267436,C37H70O6,104,C13-label-5,[M-H]-,TG(34:0)
615.5300984,C37H70O6,104,C13-label-6,[M-H]-,TG(34:0)
616.5334532,C37H70O6,104,C13-label-7,[M-H]-,TG(34:0)
617.5368081,C37H70O6,104,C13-label-8,[M-H]-,TG(34:0)
618.5401581,C37H70O6,104,C13-label-9,[M-H]-,TG(34:0)
619.5435081,C37H70O6,104,C13-label-10,[M-H]-,TG(34:0)
620.5468581,C37H70O6,104,C13-label-11,[M-H]-,TG(34:0)
621.5502081,C37H70O6,104,C13-label-12,[M-H]-,TG(34:0)
622.5535581,C37H70O6,104,C13-label-13,[M-H]-,TG(34:0)
623.5569081,C37H70O6,104,C13-label-14,[M-H]-,TG(34:0)
624.5602581,C37H70O6,104,C13-label-15,[M-H]-,TG(34:0)
625.5636081,C37H70O6,104,C13-label-16,[M-H]-,TG(34:0)
626.5669581,C37H70O6,104,C13-label-17,[M-H]-,TG(34:0)
627.5703081,C37H70O6,104,C13-label-18,[M-H]-,TG(34:0)
628.5736581,C37H70O6,104,C13-label-19,[M-H]-,TG(34:0)
629.5770081,C37H70O6,104,C13-label-20,[M-H]-,TG(34:0)
630.5803581,C37H70O6,104,C13-label-21,[M-H]-,TG(34:0)
631.5837081,C37H70O6,104,C13-label-22,[M-H]-,TG(34:0)
632.5870581,C37H70O6,104,C13-label-23,[M-H]-,TG(34:0)
633.5904081,C37H70O6,104,C13-label-24,[M-H]-,TG(34:0)
634.5937581,C37H70O6,104,C13-label-25,[M-H]-,TG(34:0)
635.5971081,C37H70O6,104,C13-label-26,[M-H]-,TG(34:0)
636.6004581,C37H70O6,104,C13-label-27,[M-H]-,TG(34:0)
637.6038081,C37H70O6,104,C13-label-28,[M-H]-,TG(34:0)
638.6071581,C37H70O6,104,C13-label-29,[M-H]-,TG(34:0)
639.6105081,C37H70O6,104,C13-label-30,[M-H]-,TG(34:0)
640.6138581,C37H70O6,104,C13-label-31,[M-H]-,TG(34:0)
641.6172081,C37H70O6,104,C13-label-32,[M-H]-,TG(34:0)
642.6205581,C37H70O6,104,C13-label-33,[M-H]-,TG(34:0)
643.6239081,C37H70O6,104,C13-label-34,[M-H]-,TG(34:0)
644.6272581,C37H70O6,104,C13-label-35,[M-H]-,TG(34:0)
645.6306081,C37H70O6,104,C13-label-36,[M-H]-,TG(34:0)
646.6339581,C37H70O6,104,C13-label-37,[M-H]-,TG(34:0)
611.1447008,C20H32N6O12S2,105,C12 PARENT,[M-H]-,Glutathione (oxidized)
612.1480556,C20H32N6O12S2,105,C13-label-1,[M-H]-,Glutathione (oxidized)
613.1514105,C20H32N6O12S2,105,C13-label-2,[M-H]-,Glutathione (oxidized)
614.1547653,C20H32N6O12S2,105,C13-label-3,[M-H]-,Glutathione (oxidized)
615.1581201,C20H32N6O12S2,105,C13-label-4,[M-H]-,Glutathione (oxidized)
616.161475,C20H32N6O12S2,105,C13-label-5,[M-H]-,Glutathione (oxidized)
617.1648298,C20H32N6O12S2,105,C13-label-6,[M-H]-,Glutathione (oxidized)
618.1681846,C20H32N6O12S2,105,C13-label-7,[M-H]-,Glutathione (oxidized)
619.1715395,C20H32N6O12S2,105,C13-label-8,[M-H]-,Glutathione (oxidized)
620.1748895,C20H32N6O12S2,105,C13-label-9,[M-H]-,Glutathione (oxidized)
621.1782395,C20H32N6O12S2,105,C13-label-10,[M-H]-,Glutathione (oxidized)
622.1815895,C20H32N6O12S2,105,C13-label-11,[M-H]-,Glutathione (oxidized)
623.1849395,C20H32N6O12S2,105,C13-label-12,[M-H]-,Glutathione (oxidized)
624.1882895,C20H32N6O12S2,105,C13-label-13,[M-H]-,Glutathione (oxidized)
625.1916395,C20H32N6O12S2,105,C13-label-14,[M-H]-,Glutathione (oxidized)
626.1949895,C20H32N6O12S2,105,C13-label-15,[M-H]-,Glutathione (oxidized)
627.1983395,C20H32N6O12S2,105,C13-label-16,[M-H]-,Glutathione (oxidized)
628.2016895,C20H32N6O12S2,105,C13-label-17,[M-H]-,Glutathione (oxidized)
629.2050395,C20H32N6O12S2,105,C13-label-18,[M-H]-,Glutathione (oxidized)
630.2083895,C20H32N6O12S2,105,C13-label-19,[M-H]-,Glutathione (oxidized)
631.2117395,C20H32N6O12S2,105,C13-label-20,[M-H]-,Glutathione (oxidized)
647.4657379,C35H69O8P,106,C12 PARENT,[M-H]-,PA(32:0)_isomer
648.4690927,C35H69O8P,106,C13-label-1,[M-H]-,PA(32:0)_isomer
649.4724476,C35H69O8P,106,C13-label-2,[M-H]-,PA(32:0)_isomer
650.4758024,C35H69O8P,106,C13-label-3,[M-H]-,PA(32:0)_isomer
651.4791572,C35H69O8P,106,C13-label-4,[M-H]-,PA(32:0)_isomer
652.4825121,C35H69O8P,106,C13-label-5,[M-H]-,PA(32:0)_isomer
653.4858669,C35H69O8P,106,C13-label-6,[M-H]-,PA(32:0)_isomer
654.4892217,C35H69O8P,106,C13-label-7,[M-H]-,PA(32:0)_isomer
655.4925766,C35H69O8P,106,C13-label-8,[M-H]-,PA(32:0)_isomer
656.4959266,C35H69O8P,106,C13-label-9,[M-H]-,PA(32:0)_isomer
657.4992766,C35H69O8P,106,C13-label-10,[M-H]-,PA(32:0)_isomer
658.5026266,C35H69O8P,106,C13-label-11,[M-H]-,PA(32:0)_isomer
659.5059766,C35H69O8P,106,C13-label-12,[M-H]-,PA(32:0)_isomer
660.5093266,C35H69O8P,106,C13-label-13,[M-H]-,PA(32:0)_isomer
661.5126766,C35H69O8P,106,C13-label-14,[M-H]-,PA(32:0)_isomer
662.5160266,C35H69O8P,106,C13-label-15,[M-H]-,PA(32:0)_isomer
663.5193766,C35H69O8P,106,C13-label-16,[M-H]-,PA(32:0)_isomer
664.5227266,C35H69O8P,106,C13-label-17,[M-H]-,PA(32:0)_isomer
665.5260766,C35H69O8P,106,C13-label-18,[M-H]-,PA(32:0)_isomer
666.5294266,C35H69O8P,106,C13-label-19,[M-H]-,PA(32:0)_isomer
667.5327766,C35H69O8P,106,C13-label-20,[M-H]-,PA(32:0)_isomer
668.5361266,C35H69O8P,106,C13-label-21,[M-H]-,PA(32:0)_isomer
669.5394766,C35H69O8P,106,C13-label-22,[M-H]-,PA(32:0)_isomer
670.5428266,C35H69O8P,106,C13-label-23,[M-H]-,PA(32:0)_isomer
671.5461766,C35H69O8P,106,C13-label-24,[M-H]-,PA(32:0)_isomer
672.5495266,C35H69O8P,106,C13-label-25,[M-H]-,PA(32:0)_isomer
673.5528766,C35H69O8P,106,C13-label-26,[M-H]-,PA(32:0)_isomer
674.5562266,C35H69O8P,106,C13-label-27,[M-H]-,PA(32:0)_isomer
675.5595766,C35H69O8P,106,C13-label-28,[M-H]-,PA(32:0)_isomer
676.5629266,C35H69O8P,106,C13-label-29,[M-H]-,PA(32:0)_isomer
677.5662766,C35H69O8P,106,C13-label-30,[M-H]-,PA(32:0)_isomer
678.5696266,C35H69O8P,106,C13-label-31,[M-H]-,PA(32:0)_isomer
679.5729766,C35H69O8P,106,C13-label-32,[M-H]-,PA(32:0)_isomer
680.5763266,C35H69O8P,106,C13-label-33,[M-H]-,PA(32:0)_isomer
681.5796766,C35H69O8P,106,C13-label-34,[M-H]-,PA(32:0)_isomer
682.5830266,C35H69O8P,106,C13-label-35,[M-H]-,PA(32:0)_isomer
727.5518354,C45H76O7,107,C12 PARENT,[M-H]-,DG(11D3/11D5/0:0)
728.5551902,C45H76O7,107,C13-label-1,[M-H]-,DG(11D3/11D5/0:0)
729.5585451,C45H76O7,107,C13-label-2,[M-H]-,DG(11D3/11D5/0:0)
730.5618999,C45H76O7,107,C13-label-3,[M-H]-,DG(11D3/11D5/0:0)
731.5652547,C45H76O7,107,C13-label-4,[M-H]-,DG(11D3/11D5/0:0)
732.5686096,C45H76O7,107,C13-label-5,[M-H]-,DG(11D3/11D5/0:0)
733.5719644,C45H76O7,107,C13-label-6,[M-H]-,DG(11D3/11D5/0:0)
